id,fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin
59,29/02/2012,3195,MADRID. RETIRO,MADRID,667,13.6,0,7.6,06:50,19.5,16:30,27,1.7,7.2,19:20,945.5,Varias,942.6,16
60,01/03/2012,3195,MADRID. RETIRO,MADRID,667,13.1,0,7.2,Varias,19,16:20,20,1.4,7.8,20:10,945.6,24,942.8,3
60,01/03/2012,3195,MADRID. RETIRO,MADRID,667,13.1,0,7.2,Varias,19,16:20,20,1.4,7.8,20:10,945.6,24,942.8,3
60,01/03/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11.6,0,2.9,07:20,20.3,14:40,28,0.6,7.8,20:10,,,,
61,02/03/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8.2,0.1,5,07:20,11.4,14:20,27,0.8,5.8,11:30,,,,
61,02/03/2012,3195,MADRID. RETIRO,MADRID,667,9,0,6.4,06:50,11.6,16:10,25,1.4,7.5,19:40,948.4,24,945,3
61,02/03/2012,3195,MADRID. RETIRO,MADRID,667,9,0,6.4,06:50,11.6,16:10,25,1.4,7.5,19:40,948.4,24,945,3
62,03/03/2012,3195,MADRID. RETIRO,MADRID,667,10.3,0,5.5,06:45,15.1,13:45,22,2.2,6.7,14:30,951.3,11,948.4,0
62,03/03/2012,3195,MADRID. RETIRO,MADRID,667,10.3,0,5.5,06:45,15.1,13:45,22,2.2,6.7,14:30,951.3,11,948.4,0
62,03/03/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9.6,0,3.7,06:40,15.5,13:50,28,1.7,6.9,16:10,,,,
63,04/03/2012,3195,MADRID. RETIRO,MADRID,667,11.2,0,7,06:50,15.4,14:10,29,1.7,10,16:30,950.6,0,946.2,17
63,04/03/2012,3195,MADRID. RETIRO,MADRID,667,11.2,0,7,06:50,15.4,14:10,29,1.7,10,16:30,950.6,0,946.2,17
63,04/03/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11.2,0,6.2,02:40,16.2,15:50,31,1.7,10.6,16:10,,,,
64,05/03/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8.9,0,2.9,06:50,14.9,16:40,34,1.4,10.8,08:20,,,,
64,05/03/2012,3195,MADRID. RETIRO,MADRID,667,9.2,0,4,07:00,14.3,14:30,3,2.2,10,08:30,949.9,7,947,18
64,05/03/2012,3195,MADRID. RETIRO,MADRID,667,9.2,0,4,07:00,14.3,14:30,3,2.2,10,08:30,949.9,7,947,18
65,06/03/2012,3195,MADRID. RETIRO,MADRID,667,8.2,0,2.8,07:00,13.6,16:10,29,2.2,7.8,09:10,949.3,8,945,17
65,06/03/2012,3195,MADRID. RETIRO,MADRID,667,8.2,0,2.8,07:00,13.6,16:10,29,2.2,7.8,09:10,949.3,8,945,17
66,07/03/2012,3195,MADRID. RETIRO,MADRID,667,8,0,2,06:50,14,16:50,4,1.4,8.1,02:00,950.7,24,946.3,0
66,07/03/2012,3195,MADRID. RETIRO,MADRID,667,8,0,2,06:50,14,16:50,4,1.4,8.1,02:00,950.7,24,946.3,0
65,08/03/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9.2,0,-0.4,04:50,18.7,13:50,9,2.8,13.9,15:00,,,,
67,08/03/2012,3195,MADRID. RETIRO,MADRID,667,10,0,3,07:10,17,13:20,2,3.3,15.6,14:20,950.7,0,947.9,Varias
67,08/03/2012,3195,MADRID. RETIRO,MADRID,667,10,0,3,07:10,17,13:20,2,3.3,15.6,14:20,950.7,0,947.9,Varias
68,09/03/2012,3195,MADRID. RETIRO,MADRID,667,12.1,0,3,07:05,21.2,15:50,1,1.7,9.7,15:50,951.8,24,948,15
68,09/03/2012,3195,MADRID. RETIRO,MADRID,667,12.1,0,3,07:05,21.2,15:50,1,1.7,9.7,15:50,951.8,24,948,15
69,10/03/2012,3195,MADRID. RETIRO,MADRID,667,9.8,0,3.8,06:20,15.7,16:20,8,1.4,8.1,01:40,955,10,949,22
69,10/03/2012,3195,MADRID. RETIRO,MADRID,667,9.8,0,3.8,06:20,15.7,16:20,8,1.4,8.1,01:40,955,10,949,22
70,11/03/2012,3195,MADRID. RETIRO,MADRID,667,13.7,0,7.6,07:00,19.8,16:45,5,2.2,8.6,09:00,949.3,0,945.1,18
70,11/03/2012,3195,MADRID. RETIRO,MADRID,667,13.7,0,7.6,07:00,19.8,16:45,5,2.2,8.6,09:00,949.3,0,945.1,18
71,12/03/2012,3195,MADRID. RETIRO,MADRID,667,14.5,0,6.8,06:50,22.2,16:15,6,1.7,6.4,00:30,947.1,11,944.8,16
71,12/03/2012,3195,MADRID. RETIRO,MADRID,667,14.5,0,6.8,06:50,22.2,16:15,6,1.7,6.4,00:30,947.1,11,944.8,16
72,13/03/2012,3195,MADRID. RETIRO,MADRID,667,14.8,0,7.2,07:10,22.3,16:05,4,1.4,5.6,05:20,948,10,945.7,18
72,13/03/2012,3195,MADRID. RETIRO,MADRID,667,14.8,0,7.2,07:10,22.3,16:05,4,1.4,5.6,05:20,948,10,945.7,18
66,13/03/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,13.4,0,2.9,05:50,24,15:10,28,1.1,6.4,14:20,,,,
67,14/03/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,14.2,0,3.1,06:00,25.2,14:40,29,1.1,5.3,16:20,,,,
73,14/03/2012,3195,MADRID. RETIRO,MADRID,667,16,0,8,07:10,24,13:40,4,1.4,5.6,00:10,948.6,9,946,Varias
73,14/03/2012,3195,MADRID. RETIRO,MADRID,667,16,0,8,07:10,24,13:40,4,1.4,5.6,00:10,948.6,9,946,Varias
74,15/03/2012,3195,MADRID. RETIRO,MADRID,667,16.8,0,10.4,06:15,23.2,16:00,6,2.2,7.5,05:20,949.3,10,945.3,19
68,15/03/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,14.7,0,5.4,03:40,24,15:20,10,0.8,6.9,14:00,,,,
74,15/03/2012,3195,MADRID. RETIRO,MADRID,667,16.8,0,10.4,06:15,23.2,16:00,6,2.2,7.5,05:20,949.3,10,945.3,19
75,16/03/2012,3195,MADRID. RETIRO,MADRID,667,14,0,9.6,07:15,18.3,Varias,26,1.9,11.7,15:40,946.5,0,943.7,18
69,16/03/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,13.7,0,8.5,23:00,18.9,14:50,26,1.7,9.7,15:40,,,,
75,16/03/2012,3195,MADRID. RETIRO,MADRID,667,14,0,9.6,07:15,18.3,Varias,26,1.9,11.7,15:40,946.5,0,943.7,18
76,17/03/2012,3195,MADRID. RETIRO,MADRID,667,11,0,6.4,06:10,15.6,15:20,23,3.1,11.7,16:30,946.9,Varias,943.8,Varias
70,17/03/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10,0,3.2,06:50,16.7,14:00,27,1.9,13.3,15:00,,,,
76,17/03/2012,3195,MADRID. RETIRO,MADRID,667,11,0,6.4,06:10,15.6,15:20,23,3.1,11.7,16:30,946.9,Varias,943.8,Varias
77,18/03/2012,3195,MADRID. RETIRO,MADRID,667,8.9,0,4.8,06:55,13,15:45,29,3.1,9.7,10:00,948.9,24,944.9,0
71,18/03/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8.2,0,2,06:00,14.3,13:50,28,2.2,11.1,11:20,,,,
77,18/03/2012,3195,MADRID. RETIRO,MADRID,667,8.9,0,4.8,06:55,13,15:45,29,3.1,9.7,10:00,948.9,24,944.9,0
78,19/03/2012,3195,MADRID. RETIRO,MADRID,667,9,0,4.4,07:00,13.6,13:20,2,3.3,11.4,18:10,951,24,948.5,18
78,19/03/2012,3195,MADRID. RETIRO,MADRID,667,9,0,4.4,07:00,13.6,13:20,2,3.3,11.4,18:10,951,24,948.5,18
72,19/03/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,6.2,0,-1.2,06:00,13.5,14:30,9,3.9,12.5,16:30,,,,
79,20/03/2012,3195,MADRID. RETIRO,MADRID,667,7.4,17.3,3.3,06:05,11.6,16:10,7,3.6,12.8,22:40,951,0,945.1,18
79,20/03/2012,3195,MADRID. RETIRO,MADRID,667,7.4,17.3,3.3,06:05,11.6,16:10,7,3.6,12.8,22:40,951,0,945.1,18
73,20/03/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,7,16.2,2.4,05:10,11.5,16:10,11,3.6,13.3,22:40,,,,
80,21/03/2012,3195,MADRID. RETIRO,MADRID,667,3.2,4.9,0.8,05:30,5.6,16:45,2,2.2,11.1,01:20,945.9,0,940.6,14
80,21/03/2012,3195,MADRID. RETIRO,MADRID,667,3.2,4.9,0.8,05:30,5.6,16:45,2,2.2,11.1,01:20,945.9,0,940.6,14
74,21/03/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,3,7.4,0.4,05:00,5.7,16:20,10,0.8,9.4,00:40,,,,
81,22/03/2012,3195,MADRID. RETIRO,MADRID,667,9,0,3.2,06:20,14.7,14:30,25,1.1,5.6,13:50,946.2,13,944.4,0
81,22/03/2012,3195,MADRID. RETIRO,MADRID,667,9,0,3.2,06:20,14.7,14:30,25,1.1,5.6,13:50,946.2,13,944.4,0
75,22/03/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8.4,0,1.5,06:50,15.3,15:40,30,0.8,5.6,13:30,,,,
82,23/03/2012,3195,MADRID. RETIRO,MADRID,667,12,0,6,07:00,18,Varias,5,2.2,7.2,07:50,945.5,0,940.7,18
82,23/03/2012,3195,MADRID. RETIRO,MADRID,667,12,0,6,07:00,18,Varias,5,2.2,7.2,07:50,945.5,0,940.7,18
76,23/03/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10,0,1.7,05:30,18.2,14:50,13,1.4,7.2,11:20,,,,
83,24/03/2012,3195,MADRID. RETIRO,MADRID,667,13.5,0,7.2,06:20,19.8,16:10,16,1.7,5.8,17:00,945.4,24,943.3,Varias
83,24/03/2012,3195,MADRID. RETIRO,MADRID,667,13.5,0,7.2,06:20,19.8,16:10,16,1.7,5.8,17:00,945.4,24,943.3,Varias
77,24/03/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,12,0,3.5,06:30,20.6,14:50,28,0.6,5.3,14:50,,,,
84,25/03/2012,3195,MADRID. RETIRO,MADRID,667,14.4,0,7.5,05:50,21.2,15:30,12,0.6,5.8,14:20,947.1,10,943.8,18
84,25/03/2012,3195,MADRID. RETIRO,MADRID,667,14.4,0,7.5,05:50,21.2,15:30,12,0.6,5.8,14:20,947.1,10,943.8,18
78,25/03/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,12.5,0,3.5,06:20,21.5,15:20,19,0.8,6.4,15:40,,,,
79,26/03/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11.6,0,3.9,06:00,19.3,13:40,20,1.1,7.5,14:40,,,,
85,26/03/2012,3195,MADRID. RETIRO,MADRID,667,14.2,0,8.6,06:10,19.7,13:50,15,3.1,7.5,14:20,947.2,24,944.5,16
85,26/03/2012,3195,MADRID. RETIRO,MADRID,667,14.2,0,8.6,06:10,19.7,13:50,15,3.1,7.5,14:20,947.2,24,944.5,16
80,27/03/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,12,0,4,05:40,20,15:20,12,0.6,8.6,12:00,,,,
86,27/03/2012,3195,MADRID. RETIRO,MADRID,667,14.4,0,8.7,06:30,20,15:30,8,1.7,9.2,14:50,949.1,9,945.1,17
86,27/03/2012,3195,MADRID. RETIRO,MADRID,667,14.4,0,8.7,06:30,20,15:30,8,1.7,9.2,14:50,949.1,9,945.1,17
87,28/03/2012,3195,MADRID. RETIRO,MADRID,667,14.8,0,8.6,Varias,21,14:30,12,3.1,8.9,11:20,951.1,11,944,19
87,28/03/2012,3195,MADRID. RETIRO,MADRID,667,14.8,0,8.6,Varias,21,14:30,12,3.1,8.9,11:20,951.1,11,944,19
81,28/03/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11.9,0,3,06:10,20.8,14:30,10,2.8,10,12:30,,,,
82,29/03/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,12,0,2.2,06:20,21.9,15:00,13,1.7,9.2,11:50,,,,
88,29/03/2012,3195,MADRID. RETIRO,MADRID,667,15,0,8.4,05:50,21.7,13:50,13,1.4,8.9,13:30,945.2,0,939.9,18
88,29/03/2012,3195,MADRID. RETIRO,MADRID,667,15,0,8.4,05:50,21.7,13:50,13,1.4,8.9,13:30,945.2,0,939.9,18
83,30/03/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,13,0,3.9,06:30,22.1,15:40,14,0.8,8.6,09:50,,,,
89,30/03/2012,3195,MADRID. RETIRO,MADRID,667,16.2,0,9.6,06:50,22.8,14:10,17,1.7,7.5,13:10,942.9,1,936.3,24
89,30/03/2012,3195,MADRID. RETIRO,MADRID,667,16.2,0,9.6,06:50,22.8,14:10,17,1.7,7.5,13:10,942.9,1,936.3,24
90,31/03/2012,3195,MADRID. RETIRO,MADRID,667,15.2,0,10.5,06:45,19.8,14:15,4,2.2,6.7,05:30,936.3,0,932.4,19
90,31/03/2012,3195,MADRID. RETIRO,MADRID,667,15.2,0,10.5,06:45,19.8,14:15,4,2.2,6.7,05:30,936.3,0,932.4,19
84,31/03/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,12.5,0,5,05:30,20,14:20,99,0.8,5.3,Varias,,,,
85,01/04/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,14.7,0,7.2,06:30,22.2,15:50,28,0.8,12.8,16:10,,,,
91,01/04/2012,3195,MADRID. RETIRO,MADRID,667,15.9,0,9.2,06:20,22.6,14:20,25,1.4,10.8,16:40,932.8,0,929.6,18
91,01/04/2012,3195,MADRID. RETIRO,MADRID,667,15.9,0,9.2,06:20,22.6,14:20,25,1.4,10.8,16:40,932.8,0,929.6,18
86,02/04/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,14.2,,9,05:50,19.5,13:50,13,1.1,10,20:20,,,,
92,02/04/2012,3195,MADRID. RETIRO,MADRID,667,15,0.5,10.5,05:30,19.6,15:30,2,1.9,8.9,20:20,932,11,928.6,17
92,02/04/2012,3195,MADRID. RETIRO,MADRID,667,15,0.5,10.5,05:30,19.6,15:30,2,1.9,8.9,20:20,932,11,928.6,17
93,03/04/2012,3195,MADRID. RETIRO,MADRID,667,13.7,10.6,10.4,Varias,17,12:30,30,1.9,8.1,12:50,929.9,Varias,927.9,16
93,03/04/2012,3195,MADRID. RETIRO,MADRID,667,13.7,10.6,10.4,Varias,17,12:30,30,1.9,8.1,12:50,929.9,Varias,927.9,16
94,04/04/2012,3195,MADRID. RETIRO,MADRID,667,9.6,11.6,8.8,23:50,10.5,10:40,23,1.4,9.2,23:40,929.9,11,928.7,5
94,04/04/2012,3195,MADRID. RETIRO,MADRID,667,9.6,11.6,8.8,23:50,10.5,10:40,23,1.4,9.2,23:40,929.9,11,928.7,5
95,05/04/2012,3195,MADRID. RETIRO,MADRID,667,10.8,10.1,8.1,06:30,13.5,14:05,25,1.4,9.4,12:20,930,11,928.2,16
87,05/04/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.8,7,7.6,06:10,14.1,14:00,18,0.8,10.3,16:00,,,,
95,05/04/2012,3195,MADRID. RETIRO,MADRID,667,10.8,10.1,8.1,06:30,13.5,14:05,25,1.4,9.4,12:20,930,11,928.2,16
96,06/04/2012,3195,MADRID. RETIRO,MADRID,667,6.6,0.7,2.6,03:15,10.6,16:20,23,2.8,12.8,14:50,933.9,24,928.5,3
96,06/04/2012,3195,MADRID. RETIRO,MADRID,667,6.6,0.7,2.6,03:15,10.6,16:20,23,2.8,12.8,14:50,933.9,24,928.5,3
88,06/04/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,6.6,0.2,2.4,03:50,10.9,16:00,27,2.2,12.2,14:40,,,,
97,07/04/2012,3195,MADRID. RETIRO,MADRID,667,7.3,0,4,05:50,10.6,17:20,28,3.3,10.3,10:30,939.1,24,933.4,5
97,07/04/2012,3195,MADRID. RETIRO,MADRID,667,7.3,0,4,05:50,10.6,17:20,28,3.3,10.3,10:30,939.1,24,933.4,5
89,07/04/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,7.4,0,3,05:40,11.8,17:00,28,3.3,10.8,09:40,,,,
98,08/04/2012,3195,MADRID. RETIRO,MADRID,667,11.4,0,4,06:15,18.7,15:45,3,1.1,5.8,22:30,941.3,10,938,17
90,08/04/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9.8,0,0.6,06:00,19,15:40,27,1.1,6.7,16:50,,,,
98,08/04/2012,3195,MADRID. RETIRO,MADRID,667,11.4,0,4,06:15,18.7,15:45,3,1.1,5.8,22:30,941.3,10,938,17
99,09/04/2012,3195,MADRID. RETIRO,MADRID,667,14.6,0,7.7,Varias,21.6,Varias,26,2.8,9.4,15:20,939,0,931.1,24
99,09/04/2012,3195,MADRID. RETIRO,MADRID,667,14.6,0,7.7,Varias,21.6,Varias,26,2.8,9.4,15:20,939,0,931.1,24
100,10/04/2012,3195,MADRID. RETIRO,MADRID,667,13.1,1.3,9,23:59,17.2,13:40,27,4.2,17.8,16:00,933.1,24,928.4,Varias
100,10/04/2012,3195,MADRID. RETIRO,MADRID,667,13.1,1.3,9,23:59,17.2,13:40,27,4.2,17.8,16:00,933.1,24,928.4,Varias
101,11/04/2012,3195,MADRID. RETIRO,MADRID,667,11.8,0.3,6.8,05:45,16.7,15:15,30,2.5,11.7,08:50,934.8,11,931.1,24
101,11/04/2012,3195,MADRID. RETIRO,MADRID,667,11.8,0.3,6.8,05:45,16.7,15:15,30,2.5,11.7,08:50,934.8,11,931.1,24
102,12/04/2012,3195,MADRID. RETIRO,MADRID,667,12.6,-1,9.2,Varias,16,14:45,3,2.2,10.3,20:00,931.1,0,926.6,18
91,12/04/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,12,0,8.3,Varias,15.7,14:40,10,1.7,11.7,20:00,,,,
102,12/04/2012,3195,MADRID. RETIRO,MADRID,667,12.6,-1,9.2,Varias,16,14:45,3,2.2,10.3,20:00,931.1,0,926.6,18
103,13/04/2012,3195,MADRID. RETIRO,MADRID,667,11,0.3,6.6,03:50,15.5,14:15,31,2.5,13.6,14:50,932.4,22,928.7,2
92,13/04/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.6,0.2,4.6,03:20,16.6,14:20,28,4.2,14.2,23:10,,,,
103,13/04/2012,3195,MADRID. RETIRO,MADRID,667,11,0.3,6.6,03:50,15.5,14:15,31,2.5,13.6,14:50,932.4,22,928.7,2
104,14/04/2012,3195,MADRID. RETIRO,MADRID,667,10.2,1,5.5,23:59,15,13:30,30,4.4,14.4,11:30,931.9,0,926.3,14
93,14/04/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9.3,2,4,23:59,14.6,13:00,33,5.3,18.1,11:30,,,,
104,14/04/2012,3195,MADRID. RETIRO,MADRID,667,10.2,1,5.5,23:59,15,13:30,30,4.4,14.4,11:30,931.9,0,926.3,14
105,15/04/2012,3195,MADRID. RETIRO,MADRID,667,9.2,0,4.6,Varias,13.7,15:30,2,3.1,12.5,23:20,939.3,24,930.8,0
105,15/04/2012,3195,MADRID. RETIRO,MADRID,667,9.2,0,4.6,Varias,13.7,15:30,2,3.1,12.5,23:20,939.3,24,930.8,0
94,15/04/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8.2,0,2.8,04:00,13.7,15:40,28,3.6,13.6,15:10,,,,
95,16/04/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8.2,0,3.4,23:59,13.1,13:00,14,3.6,16.7,03:20,,,,
106,16/04/2012,3195,MADRID. RETIRO,MADRID,667,9.3,0,5.2,05:30,13.4,14:15,4,4.2,15.8,10:30,943.2,24,939.3,0
106,16/04/2012,3195,MADRID. RETIRO,MADRID,667,9.3,0,5.2,05:30,13.4,14:15,4,4.2,15.8,10:30,943.2,24,939.3,0
107,17/04/2012,3195,MADRID. RETIRO,MADRID,667,11.3,0,3,04:50,19.6,16:10,31,2.5,10.6,23:40,943.2,0,935.4,24
107,17/04/2012,3195,MADRID. RETIRO,MADRID,667,11.3,0,3,04:50,19.6,16:10,31,2.5,10.6,23:40,943.2,0,935.4,24
96,17/04/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.5,0,0.7,06:00,20.3,15:30,31,2.5,11.9,15:20,,,,
108,18/04/2012,3195,MADRID. RETIRO,MADRID,667,9.6,0.8,6.7,04:50,12.5,00:00,26,3.3,13.1,22:00,935.4,0,928.8,24
97,18/04/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.2,0.2,5.9,05:00,14.6,13:10,32,5.6,14.7,01:40,,,,
108,18/04/2012,3195,MADRID. RETIRO,MADRID,667,9.6,0.8,6.7,04:50,12.5,00:00,26,3.3,13.1,22:00,935.4,0,928.8,24
98,19/04/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11.8,1.9,6.9,06:00,16.8,14:00,27,4.7,17.5,12:50,,,,
109,19/04/2012,3195,MADRID. RETIRO,MADRID,667,11,0.5,7.5,Varias,14.6,15:50,28,5,13.3,16:50,930.7,24,927,14
109,19/04/2012,3195,MADRID. RETIRO,MADRID,667,11,0.5,7.5,Varias,14.6,15:50,28,5,13.3,16:50,930.7,24,927,14
110,20/04/2012,3195,MADRID. RETIRO,MADRID,667,13,0,8.1,06:15,18,13:45,26,3.9,12.5,14:50,936.2,22,930.7,0
99,20/04/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,13,0,7.3,06:40,18.6,15:20,27,4.2,13.3,13:20,,,,
110,20/04/2012,3195,MADRID. RETIRO,MADRID,667,13,0,8.1,06:15,18,13:45,26,3.9,12.5,14:50,936.2,22,930.7,0
100,21/04/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,13.4,0,7.2,05:00,19.7,13:20,28,3.1,11.4,15:40,,,,
111,21/04/2012,3195,MADRID. RETIRO,MADRID,667,14,0,8.5,06:05,19.4,15:30,27,2.8,10.3,18:10,938.4,24,935.6,Varias
111,21/04/2012,3195,MADRID. RETIRO,MADRID,667,14,0,8.5,06:05,19.4,15:30,27,2.8,10.3,18:10,938.4,24,935.6,Varias
112,22/04/2012,3195,MADRID. RETIRO,MADRID,667,13.9,0,8.2,06:10,19.6,13:20,30,3.3,10.8,18:10,938.8,24,936.1,18
112,22/04/2012,3195,MADRID. RETIRO,MADRID,667,13.9,0,8.2,06:10,19.6,13:20,30,3.3,10.8,18:10,938.8,24,936.1,18
101,22/04/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,13.4,0,7.3,06:00,19.5,16:30,31,2.8,12.2,02:10,,,,
113,23/04/2012,3195,MADRID. RETIRO,MADRID,667,13.5,0,7.6,06:50,19.4,16:20,,4.2,,,940,1,934.4,18
102,23/04/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,13.2,0,6.2,05:40,20.2,16:20,30,4.7,16.7,21:20,,,,
113,23/04/2012,3195,MADRID. RETIRO,MADRID,667,13.5,0,7.6,06:50,19.4,16:20,,4.2,,,940,1,934.4,18
103,24/04/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11.8,0,5.7,05:50,18,16:00,31,3.6,15.3,01:10,,,,
114,24/04/2012,3195,MADRID. RETIRO,MADRID,667,11.9,0,6.7,06:10,17.1,16:15,31,3.6,12.8,06:20,938.6,10,934.2,24
114,24/04/2012,3195,MADRID. RETIRO,MADRID,667,11.9,0,6.7,06:10,17.1,16:15,31,3.6,12.8,06:20,938.6,10,934.2,24
115,25/04/2012,3195,MADRID. RETIRO,MADRID,667,13.3,0.2,8.6,05:40,18,14:40,24,3.3,12.2,21:50,934.2,0,928,19
104,25/04/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,12.7,0.1,7.9,05:40,17.5,15:40,28,3.6,12.5,10:20,,,,
115,25/04/2012,3195,MADRID. RETIRO,MADRID,667,13.3,0.2,8.6,05:40,18,14:40,24,3.3,12.2,21:50,934.2,0,928,19
105,26/04/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11,1.2,7.8,23:00,14.1,16:30,29,1.7,10,02:30,,,,
116,26/04/2012,3195,MADRID. RETIRO,MADRID,667,12,0.8,9,Varias,15,Varias,22,1.9,13.3,01:40,934.4,21,928.4,3
116,26/04/2012,3195,MADRID. RETIRO,MADRID,667,12,0.8,9,Varias,15,Varias,22,1.9,13.3,01:40,934.4,21,928.4,3
117,27/04/2012,3195,MADRID. RETIRO,MADRID,667,14.2,6.6,8.5,01:40,20,13:40,25,2.5,13.6,16:20,934.6,0,931.4,15
106,27/04/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,13.4,5,7.8,00:20,18.9,13:40,27,1.4,12.5,16:10,,,,
117,27/04/2012,3195,MADRID. RETIRO,MADRID,667,14.2,6.6,8.5,01:40,20,13:40,25,2.5,13.6,16:20,934.6,0,931.4,15
107,28/04/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8.2,5.6,6.3,Varias,10.2,17:10,26,3.3,11.1,15:40,,,,
118,28/04/2012,3195,MADRID. RETIRO,MADRID,667,8.3,6.6,6.6,23:59,10,Varias,24,2.8,11.9,19:20,932.8,0,929.1,7
118,28/04/2012,3195,MADRID. RETIRO,MADRID,667,8.3,6.6,6.6,23:59,10,Varias,24,2.8,11.9,19:20,932.8,0,929.1,7
108,29/04/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9,2.3,5.3,23:20,12.8,13:40,27,1.4,12.2,10:10,,,,
119,29/04/2012,3195,MADRID. RETIRO,MADRID,667,9.8,5.7,5.9,Varias,13.6,13:55,19,2.2,8.3,12:30,934.8,Varias,932.1,0
119,29/04/2012,3195,MADRID. RETIRO,MADRID,667,9.8,5.7,5.9,Varias,13.6,13:55,19,2.2,8.3,12:30,934.8,Varias,932.1,0
120,30/04/2012,3195,MADRID. RETIRO,MADRID,667,9.5,3.4,5,Varias,14,16:30,32,1.4,8.9,17:30,937.3,24,934.3,5
109,30/04/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,9.5,4.9,4.4,04:40,14.6,16:30,29,1.7,10.3,15:00,,,,
120,30/04/2012,3195,MADRID. RETIRO,MADRID,667,9.5,3.4,5,Varias,14,16:30,32,1.4,8.9,17:30,937.3,24,934.3,5
110,01/05/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,8,0.8,3.4,05:50,12.7,13:30,26,1.1,13.3,12:30,,,,
121,01/05/2012,3195,MADRID. RETIRO,MADRID,667,9.3,0.5,5,05:30,13.6,11:50,27,1.1,10.8,12:30,938.3,7,936.8,17
121,01/05/2012,3195,MADRID. RETIRO,MADRID,667,9.3,0.5,5,05:30,13.6,11:50,27,1.1,10.8,12:30,938.3,7,936.8,17
111,02/05/2012,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,10.6,0,4.1,05:30,17.2,16:30,27,1.1,8.1,12:30,,,,
122,02/05/2012,3195,MADRID. RETIRO,MADRID,667,12.4,0,6.9,05:50,18,14:50,24,1.7,6.9,14:20,939.4,Varias,937,17
