fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin
10/04/2011,3195,MADRID. RETIRO,MADRID,667,19,0,13.3,Varias,24.6,12:30,1,1.7,10.6,17:40,944.7,24,942.2,15
11/04/2011,3195,MADRID. RETIRO,MADRID,667,16.7,0,10.4,03:50,23,15:10,5,2.8,11.4,23:59,946.9,23,944.2,17
11/04/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,16.5,,10,05:30,23,16:30,10,2.2,12.5,22:50,,,,
11/04/2011,3195,MADRID. RETIRO,MADRID,667,16.7,0,10.4,03:50,23,15:10,5,2.8,11.4,23:59,946.9,23,944.2,17
12/04/2011,3195,MADRID. RETIRO,MADRID,667,17.4,0,11,06:30,23.9,15:15,3,2.2,11.4,00:30,948.5,9,944.1,18
12/04/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,17,,9.9,06:00,24,16:10,12,2.2,12.8,03:10,,,,
12/04/2011,3195,MADRID. RETIRO,MADRID,667,17.4,0,11,06:30,23.9,15:15,3,2.2,11.4,00:30,948.5,9,944.1,18
13/04/2011,3195,MADRID. RETIRO,MADRID,667,18.9,0,11.4,06:15,26.4,15:20,5,1.7,6.7,00:10,944.6,0,938.3,24
13/04/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,16.6,,7.2,05:50,26,15:10,28,1.4,6.7,15:10,,,,
13/04/2011,3195,MADRID. RETIRO,MADRID,667,18.9,0,11.4,06:15,26.4,15:20,5,1.7,6.7,00:10,944.6,0,938.3,24
14/04/2011,3195,MADRID. RETIRO,MADRID,667,19.1,0,11.5,06:30,26.7,13:30,4,1.9,8.9,23:59,938.3,0,931.9,17
14/04/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,17,0,7.3,06:00,26.6,15:10,29,2.8,9.7,15:10,,,,
14/04/2011,3195,MADRID. RETIRO,MADRID,667,19.1,0,11.5,06:30,26.7,13:30,4,1.9,8.9,23:59,938.3,0,931.9,17
15/04/2011,3195,MADRID. RETIRO,MADRID,667,16.4,0,10.6,06:10,22.2,14:50,16,2.2,18.6,02:10,936.6,24,929.8,16
15/04/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,15.4,0,8.9,05:50,21.9,15:30,11,2.8,10,22:40,,,,
15/04/2011,3195,MADRID. RETIRO,MADRID,667,16.4,0,10.6,06:10,22.2,14:50,16,2.2,18.6,02:10,936.6,24,929.8,16
16/04/2011,3195,MADRID. RETIRO,MADRID,667,16.3,0,11.6,Varias,21,14:10,13,2.5,8.6,18:10,941,24,936.6,0
16/04/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,15.2,0,10.5,05:00,19.8,15:20,13,1.9,8.9,18:10,,,,
16/04/2011,3195,MADRID. RETIRO,MADRID,667,16.3,0,11.6,Varias,21,14:10,13,2.5,8.6,18:10,941,24,936.6,0
17/04/2011,3195,MADRID. RETIRO,MADRID,667,16.1,0,10,04:50,22.2,14:10,16,1.9,9.4,22:50,941.7,7,938.2,18
17/04/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,15.4,0,9.1,05:50,21.8,15:20,16,1.4,9.2,23:00,,,,
17/04/2011,3195,MADRID. RETIRO,MADRID,667,16.1,0,10,04:50,22.2,14:10,16,1.9,9.4,22:50,941.7,7,938.2,18
18/04/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,14.8,0,8.1,04:50,21.4,15:40,20,1.9,7.8,21:40,,,,
18/04/2011,3195,MADRID. RETIRO,MADRID,667,15.9,0,9.4,05:15,22.4,14:20,14,1.7,7.5,21:30,941.2,Varias,936.2,24
18/04/2011,3195,MADRID. RETIRO,MADRID,667,15.9,0,9.4,05:15,22.4,14:20,14,1.7,7.5,21:30,941.2,Varias,936.2,24
19/04/2011,3195,MADRID. RETIRO,MADRID,667,16.4,2.6,12,06:30,20.7,13:15,25,2.2,9.4,18:00,936.2,0,931.8,17
19/04/2011,3195,MADRID. RETIRO,MADRID,667,16.4,2.6,12,06:30,20.7,13:15,25,2.2,9.4,18:00,936.2,0,931.8,17
19/04/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,16.7,1.4,11.8,05:50,21.6,15:20,99,2.5,9.2,Varias,,,,
20/04/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,15.8,22.4,11.7,18:40,19.9,16:00,20,1.7,12.2,18:40,,,,
20/04/2011,3195,MADRID. RETIRO,MADRID,667,16.3,7.6,12.2,05:50,20.4,16:15,17,2.5,8.9,12:10,934,23,930.8,18
20/04/2011,3195,MADRID. RETIRO,MADRID,667,16.3,7.6,12.2,05:50,20.4,16:15,17,2.5,8.9,12:10,934,23,930.8,18
21/04/2011,3195,MADRID. RETIRO,MADRID,667,14.4,26.9,9.5,Varias,19.3,14:45,16,2.5,10.3,16:50,934.4,Varias,928.6,16
21/04/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,13.6,25.7,8.7,23:30,18.5,14:40,26,2.5,10.8,18:50,,,,
21/04/2011,3195,MADRID. RETIRO,MADRID,667,14.4,26.9,9.5,Varias,19.3,14:45,16,2.5,10.3,16:50,934.4,Varias,928.6,16
22/04/2011,3195,MADRID. RETIRO,MADRID,667,11.8,8.6,8.5,21:15,15.2,13:20,15,2.2,8.9,14:50,930.8,0,927.8,5
22/04/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,11,17.7,7.8,21:00,14.2,13:20,21,1.7,9.7,14:00,,,,
22/04/2011,3195,MADRID. RETIRO,MADRID,667,11.8,8.6,8.5,21:15,15.2,13:20,15,2.2,8.9,14:50,930.8,0,927.8,5
23/04/2011,3195,MADRID. RETIRO,MADRID,667,12.3,0.3,8.6,Varias,16,14:30,3,1.1,6.9,18:20,934.5,24,930.7,0
23/04/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,12,1,8.4,05:00,15.7,15:00,12,1.9,6.4,18:10,,,,
23/04/2011,3195,MADRID. RETIRO,MADRID,667,12.3,0.3,8.6,Varias,16,14:30,3,1.1,6.9,18:20,934.5,24,930.7,0
24/04/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,14.2,,9.2,03:20,19.2,15:20,11,3.6,10.8,22:00,,,,
24/04/2011,3195,MADRID. RETIRO,MADRID,667,14.7,0,10,03:30,19.4,14:10,1,3.1,11.1,17:30,938.2,24,934.4,1
24/04/2011,3195,MADRID. RETIRO,MADRID,667,14.7,0,10,03:30,19.4,14:10,1,3.1,11.1,17:30,938.2,24,934.4,1
25/04/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,15,0.2,9.2,05:40,20.7,13:30,99,2.2,10,23:50,,,,
25/04/2011,3195,MADRID. RETIRO,MADRID,667,16,0.1,11,05:50,21,13:30,6,2.2,10.6,23:30,940.1,23,937.7,18
25/04/2011,3195,MADRID. RETIRO,MADRID,667,16,0.1,11,05:50,21,13:30,6,2.2,10.6,23:30,940.1,23,937.7,18
26/04/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,15,,9.6,05:00,20.5,15:50,99,1.7,11.7,22:50,,,,
26/04/2011,3195,MADRID. RETIRO,MADRID,667,15.6,0,11.4,05:30,19.8,15:50,3,2.5,11.7,22:40,940,0,937.1,18
26/04/2011,3195,MADRID. RETIRO,MADRID,667,15.6,0,11.4,05:30,19.8,15:50,3,2.5,11.7,22:40,940,0,937.1,18
27/04/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,17.2,,10.9,03:20,23.6,16:10,12,3.1,10,06:20,,,,
27/04/2011,3195,MADRID. RETIRO,MADRID,667,17.1,0,11.2,06:10,23,14:20,4,1.7,8.9,01:00,938.9,Varias,935,18
27/04/2011,3195,MADRID. RETIRO,MADRID,667,17.1,0,11.2,06:10,23,14:20,4,1.7,8.9,01:00,938.9,Varias,935,18
28/04/2011,3195,MADRID. RETIRO,MADRID,667,18,0,11.4,06:00,24.5,13:15,3,2.5,9.7,21:50,935.6,0,930.1,18
28/04/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,16.7,,10,05:30,23.4,13:10,11,1.4,11.1,21:20,,,,
28/04/2011,3195,MADRID. RETIRO,MADRID,667,18,0,11.4,06:00,24.5,13:15,3,2.5,9.7,21:50,935.6,0,930.1,18
29/04/2011,3195,MADRID. RETIRO,MADRID,667,15.9,0,12.2,06:15,19.6,12:30,20,1.9,9.7,16:00,930.4,0,924.5,16
29/04/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,15,0,10.9,04:50,19,13:40,19,2.5,9.7,16:20,,,,
29/04/2011,3195,MADRID. RETIRO,MADRID,667,15.9,0,12.2,06:15,19.6,12:30,20,1.9,9.7,16:00,930.4,0,924.5,16
30/04/2011,3195,MADRID. RETIRO,MADRID,667,13.6,1.7,11,06:10,16.3,15:30,15,2.8,8.3,16:10,927.1,24,924.8,16
30/04/2011,3195,MADRID. RETIRO,MADRID,667,13.6,1.7,11,06:10,16.3,15:30,15,2.8,8.3,16:10,927.1,24,924.8,16
30/04/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,13.3,0.8,10.6,06:00,16,15:40,21,1.1,7.5,23:59,,,,
01/05/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,15.2,29.8,10.3,23:10,20.1,16:30,21,1.1,7.2,00:10,,,,
01/05/2011,3195,MADRID. RETIRO,MADRID,667,15.3,2.6,10.8,05:55,19.8,14:50,9,1.7,6.4,22:10,927.6,10,924.5,18
01/05/2011,3195,MADRID. RETIRO,MADRID,667,15.3,2.6,10.8,05:55,19.8,14:50,9,1.7,6.4,22:10,927.6,10,924.5,18
02/05/2011,3195,MADRID. RETIRO,MADRID,667,16.8,0,10.8,04:40,22.8,14:05,3,0.8,6.4,00:20,929.9,24,924.3,4
02/05/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,15.8,0.1,10.3,05:40,21.2,13:40,,,,,,,,
02/05/2011,3195,MADRID. RETIRO,MADRID,667,16.8,0,10.8,04:40,22.8,14:05,3,0.8,6.4,00:20,929.9,24,924.3,4
03/05/2011,3195,MADRID. RETIRO,MADRID,667,16.5,7.1,12,05:30,21,Varias,27,1.7,9.2,12:00,938.7,24,929.9,0
03/05/2011,3195,MADRID. RETIRO,MADRID,667,16.5,7.1,12,05:30,21,Varias,27,1.7,9.2,12:00,938.7,24,929.9,0
03/05/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,15.7,1.3,9.4,05:00,22,15:00,,2.2,,,,,,
04/05/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,15.4,0,8.7,05:00,22.1,Varias,27,1.7,8.9,15:00,,,,
04/05/2011,3195,MADRID. RETIRO,MADRID,667,17,0,11.4,05:45,22.6,13:40,24,2.2,8.6,15:20,940.6,7,938.7,0
04/05/2011,3195,MADRID. RETIRO,MADRID,667,17,0,11.4,05:45,22.6,13:40,24,2.2,8.6,15:20,940.6,7,938.7,0
05/05/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,15.2,0,7,04:50,23.4,16:20,27,0.8,10,13:40,,,,
05/05/2011,3195,MADRID. RETIRO,MADRID,667,16.8,0,10.4,05:10,23.2,14:15,11,0.8,8.9,23:50,941.3,9,938.4,Varias
05/05/2011,3195,MADRID. RETIRO,MADRID,667,16.8,0,10.4,05:10,23.2,14:15,11,0.8,8.9,23:50,941.3,9,938.4,Varias
06/05/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,17.8,1.6,14.1,06:00,21.4,12:30,13,2.5,11.7,16:40,,,,
06/05/2011,3195,MADRID. RETIRO,MADRID,667,19,1.5,14.6,06:00,23.5,12:30,13,3.6,11.7,19:30,939.1,0,933.8,19
06/05/2011,3195,MADRID. RETIRO,MADRID,667,19,1.5,14.6,06:00,23.5,12:30,13,3.6,11.7,19:30,939.1,0,933.8,19
07/05/2011,3195,MADRID. RETIRO,MADRID,667,14.1,13.5,11.6,23:59,16.6,16:05,25,2.2,10,17:40,939.9,24,934.3,5
07/05/2011,3195,MADRID. RETIRO,MADRID,667,14.1,13.5,11.6,23:59,16.6,16:05,25,2.2,10,17:40,939.9,24,934.3,5
07/05/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,13.7,8.8,10.2,23:10,17.2,15:40,26,1.7,10.3,18:10,,,,
08/05/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,14.2,0,6.8,05:50,21.6,15:40,26,0.6,8.1,10:10,,,,
08/05/2011,3195,MADRID. RETIRO,MADRID,667,14.8,0,9,05:45,20.6,Varias,23,1.4,7.2,10:10,943,24,939.9,0
08/05/2011,3195,MADRID. RETIRO,MADRID,667,14.8,0,9,05:45,20.6,Varias,23,1.4,7.2,10:10,943,24,939.9,0
09/05/2011,3195,MADRID. RETIRO,MADRID,667,18.7,0,11.4,05:15,26,14:10,10,1.4,5,10:00,944.3,24,942.5,17
09/05/2011,3195,MADRID. RETIRO,MADRID,667,18.7,0,11.4,05:15,26,14:10,10,1.4,5,10:00,944.3,24,942.5,17
09/05/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,17.1,0,8.3,05:00,25.9,15:50,,,,,,,,
10/05/2011,3195,MADRID. RETIRO,MADRID,667,20.8,0,14.6,05:20,27,14:15,10,2.2,8.6,13:30,947.2,10,944.3,0
10/05/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,19,0,11.8,05:00,26.1,15:10,12,1.9,7.8,12:50,,,,
10/05/2011,3195,MADRID. RETIRO,MADRID,667,20.8,0,14.6,05:20,27,14:15,10,2.2,8.6,13:30,947.2,10,944.3,0
11/05/2011,3195,MADRID. RETIRO,MADRID,667,20.4,0,14.2,04:30,26.6,15:10,16,2.2,6.9,17:30,946.9,1,941.5,18
11/05/2011,3195,MADRID. RETIRO,MADRID,667,20.4,0,14.2,04:30,26.6,15:10,16,2.2,6.9,17:30,946.9,1,941.5,18
11/05/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,19,0,11.8,05:50,26.1,15:50,99,1.7,6.7,12:30,,,,
12/05/2011,3195,MADRID. RETIRO,MADRID,667,19.8,0,16.7,05:10,23,12:10,4,1.9,11.1,19:50,942.4,0,940.4,18
12/05/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,18.8,0,14.6,05:00,23,13:00,13,1.9,13.6,19:10,,,,
12/05/2011,3195,MADRID. RETIRO,MADRID,667,19.8,0,16.7,05:10,23,12:10,4,1.9,11.1,19:50,942.4,0,940.4,18
13/05/2011,3195,MADRID. RETIRO,MADRID,667,21.2,0,16,06:10,26.4,14:15,22,1.7,6.1,14:30,942.5,10,939.1,18
13/05/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,20.6,0,14.6,03:20,26.5,16:00,13,1.4,6.4,11:00,,,,
13/05/2011,3195,MADRID. RETIRO,MADRID,667,21.2,0,16,06:10,26.4,14:15,22,1.7,6.1,14:30,942.5,10,939.1,18
14/05/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,18.3,4.5,10,23:59,26.6,12:30,10,1.4,13.1,20:50,,,,
14/05/2011,3195,MADRID. RETIRO,MADRID,667,19.6,5.1,11.1,23:59,28.2,12:40,35,2.5,15,15:20,945.2,24,938.6,14
14/05/2011,3195,MADRID. RETIRO,MADRID,667,19.6,5.1,11.1,23:59,28.2,12:40,35,2.5,15,15:20,945.2,24,938.6,14
15/05/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,13.4,0,5.9,04:40,20.9,16:00,12,3.6,11.9,11:30,,,,
15/05/2011,3195,MADRID. RETIRO,MADRID,667,14.6,0,7.8,05:45,21.5,14:10,8,2.8,11.7,09:40,947.7,24,945.2,0
15/05/2011,3195,MADRID. RETIRO,MADRID,667,14.6,0,7.8,05:45,21.5,14:10,8,2.8,11.7,09:40,947.7,24,945.2,0
16/05/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,16.7,0,9.7,03:00,23.7,16:00,12,1.9,10.3,01:10,,,,
16/05/2011,3195,MADRID. RETIRO,MADRID,667,17.6,0,11,03:50,24.2,13:50,11,2.2,11.4,01:20,948.3,7,944.8,24
16/05/2011,3195,MADRID. RETIRO,MADRID,667,17.6,0,11,03:50,24.2,13:50,11,2.2,11.4,01:20,948.3,7,944.8,24
17/05/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,17.2,0,11.5,04:50,22.8,14:30,13,1.7,8.3,14:30,,,,
17/05/2011,3195,MADRID. RETIRO,MADRID,667,19.5,0,13.8,06:10,25.2,14:10,16,1.7,6.4,14:30,945.4,8,940.7,24
17/05/2011,3195,MADRID. RETIRO,MADRID,667,19.5,0,13.8,06:10,25.2,14:10,16,1.7,6.4,14:30,945.4,8,940.7,24
18/05/2011,3195,MADRID. RETIRO,MADRID,667,19,9.8,13.4,04:50,24.5,13:30,12,2.8,10.6,16:10,940.7,0,935.5,16
18/05/2011,3195,MADRID. RETIRO,MADRID,667,19,9.8,13.4,04:50,24.5,13:30,12,2.8,10.6,16:10,940.7,0,935.5,16
18/05/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,17.3,6.5,11.8,05:20,22.8,13:50,15,1.7,10,13:40,,,,
19/05/2011,3195,MADRID. RETIRO,MADRID,667,14.9,0,11.2,05:10,18.6,15:00,11,1.9,8.3,01:40,940.9,23,937.9,2
19/05/2011,3195,MADRID. RETIRO,MADRID,667,14.9,0,11.2,05:10,18.6,15:00,11,1.9,8.3,01:40,940.9,23,937.9,2
19/05/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,14.1,0.1,10.6,05:00,17.6,12:20,12,1.9,9.4,16:40,,,,
20/05/2011,3195,MADRID. RETIRO,MADRID,667,17.8,0,11.6,04:30,24,13:40,3,1.7,6.1,18:10,942.7,12,940.2,18
20/05/2011,3195,MADRID. RETIRO,MADRID,667,17.8,0,11.6,04:30,24,13:40,3,1.7,6.1,18:10,942.7,12,940.2,18
20/05/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,16.6,0,8.9,05:10,24.3,15:40,99,1.9,7.5,Varias,,,,
21/05/2011,3195,MADRID. RETIRO,MADRID,667,20.6,0,14.6,05:50,26.5,13:45,26,1.1,6.1,12:10,943.4,Varias,940.8,17
21/05/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,19,0,11.7,05:40,26.2,15:00,30,1.7,8.6,14:30,,,,
21/05/2011,3195,MADRID. RETIRO,MADRID,667,20.6,0,14.6,05:50,26.5,13:45,26,1.1,6.1,12:10,943.4,Varias,940.8,17
22/05/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,20.2,0,13.8,05:00,26.7,12:50,29,1.7,5.8,12:40,,,,
22/05/2011,3195,MADRID. RETIRO,MADRID,667,21.9,0,16,Varias,27.8,13:30,9,1.4,6.1,13:10,946.1,24,942.7,0
22/05/2011,3195,MADRID. RETIRO,MADRID,667,21.9,0,16,Varias,27.8,13:30,9,1.4,6.1,13:10,946.1,24,942.7,0
23/05/2011,3195,MADRID. RETIRO,MADRID,667,22.8,0,16.2,05:10,29.4,13:50,3,2.2,6.7,23:00,946.5,Varias,944.2,17
23/05/2011,3195,MADRID. RETIRO,MADRID,667,22.8,0,16.2,05:10,29.4,13:50,3,2.2,6.7,23:00,946.5,Varias,944.2,17
23/05/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,20.7,0,13,04:40,28.4,15:00,13,2.2,6.4,00:20,,,,
24/05/2011,3195,MADRID. RETIRO,MADRID,667,24.2,0,17.7,05:45,30.7,13:20,4,2.8,8.3,07:00,947.5,10,944.5,18
24/05/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,21.5,0,12.8,05:00,30.2,14:50,10,2.2,8.3,07:10,,,,
24/05/2011,3195,MADRID. RETIRO,MADRID,667,24.2,0,17.7,05:45,30.7,13:20,4,2.8,8.3,07:00,947.5,10,944.5,18
25/05/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,23.6,0,16.5,02:00,30.8,13:50,28,1.7,8.1,14:50,,,,
25/05/2011,3195,MADRID. RETIRO,MADRID,667,24.6,0,18.1,06:05,31.2,13:10,14,1.7,7.2,14:40,946.1,10,942.2,18
25/05/2011,3195,MADRID. RETIRO,MADRID,667,24.6,0,18.1,06:05,31.2,13:10,14,1.7,7.2,14:40,946.1,10,942.2,18
26/05/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,22.2,0.2,15.4,04:00,28.9,12:50,28,2.2,12.2,16:50,,,,
26/05/2011,3195,MADRID. RETIRO,MADRID,667,24.1,0.2,18.8,04:50,29.4,12:15,27,2.8,13.3,17:30,942.7,0,939.4,16
26/05/2011,3195,MADRID. RETIRO,MADRID,667,24.1,0.2,18.8,04:50,29.4,12:15,27,2.8,13.3,17:30,942.7,0,939.4,16
27/05/2011,3195,MADRID. RETIRO,MADRID,667,20.1,17.5,15.3,23:59,24.9,11:30,2,1.9,8.3,12:30,941.6,9,939.2,14
27/05/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,18.2,4.7,13.5,23:59,22.9,11:00,4,1.4,7.5,12:00,,,,
27/05/2011,3195,MADRID. RETIRO,MADRID,667,20.1,17.5,15.3,23:59,24.9,11:30,2,1.9,8.3,12:30,941.6,9,939.2,14
28/05/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,19.9,0.5,11.7,05:00,28.1,16:50,28,1.1,6.9,23:10,,,,
28/05/2011,3195,MADRID. RETIRO,MADRID,667,20.6,0.2,14.5,05:30,26.8,14:00,21,1.1,7.8,22:30,941.7,8,938.2,18
28/05/2011,3195,MADRID. RETIRO,MADRID,667,20.6,0.2,14.5,05:30,26.8,14:00,21,1.1,7.8,22:30,941.7,8,938.2,18
29/05/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,22.4,1.4,16.6,05:50,28.1,14:30,27,2.8,12.2,14:30,,,,
29/05/2011,3195,MADRID. RETIRO,MADRID,667,21.9,2.7,16.8,05:50,27,15:30,23,2.2,10,15:30,941.4,0,937.2,18
29/05/2011,3195,MADRID. RETIRO,MADRID,667,21.9,2.7,16.8,05:50,27,15:30,23,2.2,10,15:30,941.4,0,937.2,18
30/05/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,20.1,0.3,15.7,23:59,24.5,16:20,29,3.1,12.8,16:20,,,,
30/05/2011,3195,MADRID. RETIRO,MADRID,667,19.8,1.2,16.6,Varias,23,16:00,24,2.5,11.7,16:30,939.6,24,936.4,16
30/05/2011,3195,MADRID. RETIRO,MADRID,667,19.8,1.2,16.6,Varias,23,16:00,24,2.5,11.7,16:30,939.6,24,936.4,16
31/05/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,17.8,0,11,23:59,24.7,14:40,10,3.3,15,22:10,,,,
31/05/2011,3195,MADRID. RETIRO,MADRID,667,17.8,0,12,23:59,23.7,12:15,3,2.2,13.6,22:20,946.6,24,939.6,Varias
31/05/2011,3195,MADRID. RETIRO,MADRID,667,17.8,0,12,23:59,23.7,12:15,3,2.2,13.6,22:20,946.6,24,939.6,Varias
01/06/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,15.5,0,8.3,04:50,22.7,14:20,13,3.6,13.9,22:10,,,,
01/06/2011,3195,MADRID. RETIRO,MADRID,667,16,0,9.2,05:20,22.7,14:05,6,2.5,13.9,00:10,947.1,7,943.1,18
01/06/2011,3195,MADRID. RETIRO,MADRID,667,16,0,9.2,05:20,22.7,14:05,6,2.5,13.9,00:10,947.1,7,943.1,18
02/06/2011,3195,MADRID. RETIRO,MADRID,667,16.6,0,10.5,Varias,22.7,13:40,1,4.2,12.8,11:20,945.5,0,941.1,18
02/06/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,16.1,0,9.5,04:00,22.7,14:10,10,3.9,11.7,14:30,,,,
02/06/2011,3195,MADRID. RETIRO,MADRID,667,16.6,0,10.5,Varias,22.7,13:40,1,4.2,12.8,11:20,945.5,0,941.1,18
03/06/2011,3195,MADRID. RETIRO,MADRID,667,17.5,0,12.2,04:40,22.8,14:10,5,2.2,9.7,03:00,943,9,940.3,18
03/06/2011,3195,MADRID. RETIRO,MADRID,667,17.5,0,12.2,04:40,22.8,14:10,5,2.2,9.7,03:00,943,9,940.3,18
03/06/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,17,0,11.2,04:50,22.7,14:30,11,2.2,11.1,14:30,,,,
04/06/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,17.2,0,9.7,05:30,24.8,16:30,14,1.9,8.9,18:20,,,,
04/06/2011,3195,MADRID. RETIRO,MADRID,667,18.2,1,12.6,05:50,23.7,14:40,31,1.7,8.9,18:30,940.5,0,935.1,Varias
04/06/2011,3195,MADRID. RETIRO,MADRID,667,18.2,1,12.6,05:50,23.7,14:40,31,1.7,8.9,18:30,940.5,0,935.1,Varias
05/06/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,19.8,6.1,12.7,05:00,27,Varias,19,1.4,8.6,18:50,,,,
05/06/2011,3195,MADRID. RETIRO,MADRID,667,20.8,16,14.5,05:10,27.2,13:30,9,1.4,10.3,02:50,935.1,0,929.9,18
05/06/2011,3195,MADRID. RETIRO,MADRID,667,20.8,16,14.5,05:10,27.2,13:30,9,1.4,10.3,02:50,935.1,0,929.9,18
06/06/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,17.6,8.8,12.7,Varias,22.5,13:00,31,1.7,8.9,13:50,,,,
06/06/2011,3195,MADRID. RETIRO,MADRID,667,17.6,7.9,13.4,23:59,21.7,13:40,32,1.4,10.8,14:00,932.3,21,929.5,18
06/06/2011,3195,MADRID. RETIRO,MADRID,667,17.6,7.9,13.4,23:59,21.7,13:40,32,1.4,10.8,14:00,932.3,21,929.5,18
07/06/2011,3195,MADRID. RETIRO,MADRID,667,15.9,4.1,12.7,05:40,19.1,11:30,33,0.8,8.6,11:50,935,24,931.1,7
07/06/2011,3195,MADRID. RETIRO,MADRID,667,15.9,4.1,12.7,05:40,19.1,11:30,33,0.8,8.6,11:50,935,24,931.1,7
07/06/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,15.2,5.7,12.1,05:00,18.4,11:00,32,0.8,7.8,11:20,,,,
08/06/2011,3195,MADRID. RETIRO,MADRID,667,16.8,0.1,12,05:15,21.7,16:45,27,2.5,8.6,15:00,938.5,Varias,935,0
08/06/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,17.2,0,10.8,04:40,23.5,16:00,29,2.8,9.2,17:20,,,,
08/06/2011,3195,MADRID. RETIRO,MADRID,667,16.8,0.1,12,05:15,21.7,16:45,27,2.5,8.6,15:00,938.5,Varias,935,0
09/06/2011,3194U,MADRID. CIUDAD UNIVERSITARIA,MADRID,664,16.6,0,9.2,04:50,23.9,14:50,,3.1,,,,,,
09/06/2011,3195,MADRID. RETIRO,MADRID,667,17.4,0,12.3,05:20,22.6,14:40,25,2.8,10,16:50,939.9,Varias,938.5,0
09/06/2011,3195,MADRID. RETIRO,MADRID,667,17.4,0,12.3,05:20,22.6,14:40,25,2.8,10,16:50,939.9,Varias,938.5,0
